,Location,Location Latitude,Location Longitude,Venue Name,Venue Latitude,Venue Longitude,Venue Category
1571,Cedarville,-33.88264999999996,18.63541000000004,Saddles,-33.88199,18.636322,Burger Joint
1572,Cedarville,-33.88264999999996,18.63541000000004,Asia Master Restaurant,-33.88134266696343,18.635483638078014,Asian Restaurant
1573,Cedarville,-33.88264999999996,18.63541000000004,Players,-33.8837844085457,18.633071311495975,Food
1574,Cedarville,-33.88264999999996,18.63541000000004,Cafê Colony,-33.878736359124645,18.635837369990767,Breakfast Spot
1575,Cedarville,-33.88264999999996,18.63541000000004,Seattle Coffee Company,-33.882338,18.635781,Coffee Shop
1576,Cedarville,-33.88264999999996,18.63541000000004,Op die Coffie,-33.879005432128906,18.633426666259766,Café
1577,Cedarville,-33.88264999999996,18.63541000000004,Limnos Bakery Edward Street,-33.885551,18.634304,Bakery
1578,Cedarville,-33.88264999999996,18.63541000000004,Live Mart,-33.880012175929075,18.636011336630194,Asian Restaurant
1579,Cedarville,-33.88264999999996,18.63541000000004,Hooters,-33.87898343882015,18.637107328352695,Burger Joint
1580,Cedarville,-33.88264999999996,18.63541000000004,Boost tygervally,-33.880098068592375,18.635501034721496,Juice Bar
1581,Cedarville,-33.88264999999996,18.63541000000004,Wild Bean Cafe,-33.88052008,18.63590515,Café
1582,Cedarville,-33.88264999999996,18.63541000000004,Karoo Cattle And Land Restaurant,-33.8863317317951,18.634132501284977,Steakhouse
1583,Cedarville,-33.88264999999996,18.63541000000004,Simply Asia - Tyger Waterfront,-33.88118266623057,18.633535219223035,Asian Restaurant
1584,Cedarville,-33.88264999999996,18.63541000000004,Starlight Tyger Valley,-33.882755030937936,18.631952136518414,Diner
1585,Cedarville,-33.88264999999996,18.63541000000004,Post Card,-33.88020324707031,18.635467529296875,Coffee Shop
1586,Cedarville,-33.88264999999996,18.63541000000004,Cape Town Fish Market,-33.882048807642065,18.633981943130493,Seafood Restaurant
1587,Cedarville,-33.88264999999996,18.63541000000004,Earth Coffee,-33.883416,18.634919,Coffee Shop
1588,Cedarville,-33.88264999999996,18.63541000000004,Relax Brew Café,-33.878498,18.6355,Coffee Shop
1589,Cedarville,-33.88264999999996,18.63541000000004,Yuz Sushi,-33.88008035580786,18.635715593392188,Sushi Restaurant
1590,Cedarville,-33.88264999999996,18.63541000000004,"Pitch and Putter, Golf Village",-33.88585702220119,18.6298297726223,Restaurant
1591,Cedarville,-33.88264999999996,18.63541000000004,Jam & Koekies Koffiewinkel,-33.878483,18.635468,Coffee Shop
1592,Cedarville,-33.88264999999996,18.63541000000004,Bounce Café,-33.88801193237305,18.634754180908203,Coffee Shop
1593,Cedarville,-33.88264999999996,18.63541000000004,Steers Tygervalley,-33.883566253817214,18.63409190926941,Burger Joint
1594,Cedarville,-33.88264999999996,18.63541000000004,Nando's,-33.88048117,18.63589412,Portuguese Restaurant
1595,Cedarville,-33.88264999999996,18.63541000000004,The Bistro,-33.886136,18.631949,Bistro
1596,Central,-34.13735781120257,18.42965323232787,Espresso,-34.1385638,18.430019,Coffee Shop
1597,Central,-34.13735781120257,18.42965323232787,The Daily Grind,-34.13943469342883,18.430391550064087,Coffee Shop
1598,Central,-34.13735781120257,18.42965323232787,Golden River Spur,-34.13833865026225,18.43161100231141,Breakfast Spot
1599,Central,-34.13735781120257,18.42965323232787,Peak Connect Cafe,-34.13678,18.431503,Café
1600,Central,-34.13735781120257,18.42965323232787,Trattoria Napoli,-34.136854,18.43181,Italian Restaurant
1601,Central,-34.13735781120257,18.42965323232787,Fishermans Lane,-34.136615252250245,18.431630730628967,Seafood Restaurant
1602,Central,-34.13735781120257,18.42965323232787,St Elmo's,-34.14050472443123,18.429930210113525,Pizza Place
1603,Central,-34.13735781120257,18.42965323232787,Steers,-34.1382795,18.4313687,Burger Joint
1604,Central,-34.13735781120257,18.42965323232787,KFC,-34.137525,18.4316,Fast Food Restaurant
1605,Central,-34.13735781120257,18.42965323232787,La Sal,-34.13811156581832,18.4310245513916,Café
1606,Central,-34.13735781120257,18.42965323232787,Betty's Coffee Shoppe,-34.138160406467506,18.431169390678406,Coffee Shop
1607,Central,-34.13735781120257,18.42965323232787,Golden River Spur Steak Ranch,-34.13832468844394,18.431614637374878,Steakhouse
1608,Central,-34.13735781120257,18.42965323232787,Chit Chat Coffee House,-34.13962931366787,18.43015181434991,Café
1609,Central,-34.13735781120257,18.42965323232787,Lasal,-34.13785,18.43095,Bistro
1610,Central,-34.13735781120257,18.42965323232787,ni hau chinese takeaway,-34.13854982835892,18.42976930979677,Asian Restaurant
1611,Central,-34.13735781120257,18.42965323232787,ShinTai Asian Kitchen,-34.13997173309326,18.43108355998993,Asian Restaurant
1612,Central,-34.13735781120257,18.42965323232787,Fish Hoek Sushi Bar,-34.1402076778897,18.43075454966228,Food
1613,Central,-34.13735781120257,18.42965323232787,Debonairs Pizza,-34.137505,18.435915,Pizza Place
1614,Central,-34.13735781120257,18.42965323232787,Durban Curry,-34.134686,18.433142,Café
1615,Central,-34.13735781120257,18.42965323232787,Debonairs Pizza,-34.1382672,18.4314105,Pizza Place
1616,Central,-34.13735781120257,18.42965323232787,The Blue Gecko,-34.1394613333693,18.430643677711487,Coffee Shop
1617,Central,-34.13735781120257,18.42965323232787,The Stag,-34.139623,18.430098,Café
1618,Central,-34.13735781120257,18.42965323232787,Fish Hoek Fisheries,-34.13434600830078,18.433584213256836,Seafood Restaurant
1619,Central,-34.13735781120257,18.42965323232787,The Galley Restaurant,-34.14096809004105,18.432001067416216,Seafood Restaurant
1620,Central,-34.13735781120257,18.42965323232787,Stargarden Restuarant,-34.140646,18.429756,Restaurant
1621,Central,-34.13735781120257,18.42965323232787,tiger lilly,-34.140647,18.427706,Asian Restaurant
1622,Central,-34.13735781120257,18.42965323232787,Barracudas,-34.14016554570556,18.431183724699498,Bar
1623,Central,-34.13735781120257,18.42965323232787,Bhandaris,-34.14038928605399,18.429946303367615,Indian Restaurant
1624,Central,-34.13735781120257,18.42965323232787,Beachcomber Bistro,-34.14079131124154,18.43210151537895,Seafood Restaurant
1625,Central,-34.13735781120257,18.42965323232787,C'est La Vie,-34.135530984204486,18.43218605026982,Coffee Shop
1626,Centurion Business Park,-33.8787781877957,18.50882774174546,Seattle Coffee Company,-33.88021042407733,18.508875137847426,Coffee Shop
1627,Centurion Business Park,-33.8787781877957,18.50882774174546,Utah Spur Steak Ranch,-33.881517489843596,18.50979054580345,Steakhouse
1628,Centurion Business Park,-33.8787781877957,18.50882774174546,Caffe Villagio,-33.88165690137696,18.510053157806396,Mediterranean Restaurant
1629,Centurion Business Park,-33.8787781877957,18.50882774174546,Caffe Villagio,-33.88173396075519,18.509677893620704,Café
1630,Centurion Business Park,-33.8787781877957,18.50882774174546,Sake Sushi,-33.88156848122396,18.509757224173082,Sushi Restaurant
1631,Centurion Business Park,-33.8787781877957,18.50882774174546,Tessa's Bakery,-33.878949,18.506584,Bakery
1632,Centurion Business Park,-33.8787781877957,18.50882774174546,Pizza Hut,-33.880253,18.508739,Pizza Place
1633,Centurion Business Park,-33.8787781877957,18.50882774174546,Del Logistics,-33.87733739749889,18.5100233861946,Deli / Bodega
1634,Centurion Business Park,-33.8787781877957,18.50882774174546,Live Mart,-33.876477,18.513037,Deli / Bodega
1635,Centurion Business Park,-33.8787781877957,18.50882774174546,Aladin coffee shop,-33.881065368652344,18.510818481445312,Café
1636,Centurion Business Park,-33.8787781877957,18.50882774174546,Easy Joy,-33.88121155116341,18.50968837738037,Chinese Restaurant
1637,Centurion Business Park,-33.8787781877957,18.50882774174546,Shesha Catering,-33.88159078068279,18.51088711913958,Restaurant
1638,Centurion Business Park,-33.8787781877957,18.50882774174546,Las Paletas (Factory),-33.877825380541765,18.50561200466925,Ice Cream Shop
1639,Centurion Business Park,-33.8787781877957,18.50882774174546,Sushi express,-33.88272214770477,18.51006976106402,Sushi Restaurant
1640,Century City,-33.893159999999966,18.51451000000003,Starbucks,-33.892945,18.511305,Coffee Shop
1641,Century City,-33.893159999999966,18.51451000000003,Mugg & Bean,-33.89172828367342,18.512670033412974,Coffee Shop
1642,Century City,-33.893159999999966,18.51451000000003,The Donut Centre,-33.89303763712172,18.510840744162564,Donut Shop
1643,Century City,-33.893159999999966,18.51451000000003,Primi Piatti Canal Walk,-33.893827,18.509723,Italian Restaurant
1644,Century City,-33.893159999999966,18.51451000000003,KFC,-33.89225158753715,18.51477932001015,Fast Food Restaurant
1645,Century City,-33.893159999999966,18.51451000000003,Cinn-Full Café,-33.89278721011205,18.511924760846423,Donut Shop
1646,Century City,-33.893159999999966,18.51451000000003,Limnos Bakery,-33.892562,18.511127,Bakery
1647,Century City,-33.893159999999966,18.51451000000003,Kauai,-33.89252585405254,18.511141627516945,Juice Bar
1648,Century City,-33.893159999999966,18.51451000000003,Fishaways,-33.892635,18.514079,Seafood Restaurant
1649,Century City,-33.893159999999966,18.51451000000003,RocoMamas,-33.893159,18.510494,Burger Joint
1650,Century City,-33.893159999999966,18.51451000000003,The Burner Century City,-33.89072,18.510309,Indian Restaurant
1651,Century City,-33.893159999999966,18.51451000000003,Bootlegger Coffee Company,-33.890133,18.510714,Coffee Shop
1652,Century City,-33.893159999999966,18.51451000000003,Vida E Caffè,-33.89402569360017,18.509897615737593,Coffee Shop
1653,Century City,-33.893159999999966,18.51451000000003,Anat,-33.89271503088644,18.510568291309937,Middle Eastern Restaurant
1654,Century City,-33.893159999999966,18.51451000000003,Marcel's Frozen Yoghurt,-33.89272412347725,18.510647006675136,Ice Cream Shop
1655,Century City,-33.893159999999966,18.51451000000003,Wimpy,-33.89415615947025,18.509797308793623,Burger Joint
1656,Century City,-33.893159999999966,18.51451000000003,Food Court,-33.8927035274704,18.510609782582545,Food Court
1657,Century City,-33.893159999999966,18.51451000000003,Caffè Magnifico,-33.89290597895428,18.510892296700465,Café
1658,Century City,-33.893159999999966,18.51451000000003,Jakura sushi,-33.89262022315783,18.51052980997962,Sushi Restaurant
1659,Century City,-33.893159999999966,18.51451000000003,Akiya Sushi,-33.89388055247092,18.50977359546787,Sushi Restaurant
1660,Century City,-33.893159999999966,18.51451000000003,The Bubble Tea Company,-33.893365761044066,18.510278448051963,Bubble Tea Shop
1661,Century City,-33.893159999999966,18.51451000000003,Burger King,-33.89269975,18.51061103,Burger Joint
1662,Century City,-33.893159999999966,18.51451000000003,Steers,-33.892481,18.510679,Burger Joint
1663,Century City,-33.893159999999966,18.51451000000003,J & M Biltong Bar,-33.892747191523426,18.51183780751348,Snack Place
1664,Century City,-33.893159999999966,18.51451000000003,Dunkin',-33.892622,18.511049,Donut Shop
1665,Century City,-33.893159999999966,18.51451000000003,nü,-33.894022,18.510021,Smoothie Shop
1666,Century City,-33.893159999999966,18.51451000000003,Jimmy's Killer Prawns,-33.89403088912237,18.509905618468984,Seafood Restaurant
1667,Century City,-33.893159999999966,18.51451000000003,John Dory,-33.89245509219652,18.510330619818266,Seafood Restaurant
1668,Century City,-33.893159999999966,18.51451000000003,Baskin-Robbins,-33.89359,18.508613,Ice Cream Shop
1669,Century City,-33.893159999999966,18.51451000000003,Cafe 6,-33.89360923259874,18.510589599609375,Breakfast Spot
1670,Century City,-33.893159999999966,18.51451000000003,Thai Cafe,-33.892521,18.510511,Thai Restaurant
1671,Century City,-33.893159999999966,18.51451000000003,Europa Vita Italiana,-33.891922,18.512386,Italian Restaurant
1672,Century City,-33.893159999999966,18.51451000000003,tashas,-33.894075025580115,18.50988041308715,Bistro
1673,Century City,-33.893159999999966,18.51451000000003,"House Of Coffees, Canal Walk",-33.893742,18.510822,Coffee Shop
1674,Century City,-33.893159999999966,18.51451000000003,Madame Zingara,-33.89560639858246,18.512590527534485,Restaurant
1675,Century City,-33.893159999999966,18.51451000000003,Chai Yo,-33.89203517914933,18.510285839065993,Thai Restaurant
1676,Century City,-33.893159999999966,18.51451000000003,Mac Donalds,-33.89358779511736,18.510434963374053,Burger Joint
1677,Century City,-33.893159999999966,18.51451000000003,The Coffee Co Cafe,-33.8903152,18.5167575,Café
1678,Century City,-33.893159999999966,18.51451000000003,Canal Wok,-33.8925431758546,18.51060307250115,Asian Restaurant
1679,Century City,-33.893159999999966,18.51451000000003,McCafe Canal Walk,-33.8922710374209,18.509072702717194,Café
1680,Century City,-33.893159999999966,18.51451000000003,Menchies,-33.89328108417449,18.51042916650903,Dessert Shop
1681,Century City,-33.893159999999966,18.51451000000003,Mr Lins,-33.8976306,18.5120831,Sushi Restaurant
1682,Century City,-33.893159999999966,18.51451000000003,Dodge City Diner,-33.892553,18.510802,Burger Joint
1683,Century City,-33.893159999999966,18.51451000000003,La Piazza Canal Walk,-33.893693583833716,18.509362544968848,Food Court
1684,Century City,-33.893159999999966,18.51451000000003,McDonald's,-33.892625795507136,18.510574088163175,Fast Food Restaurant
1685,Century City,-33.893159999999966,18.51451000000003,tsitsikamma restaurant,-33.8928108215332,18.51182746887207,Snack Place
1686,Century City,-33.893159999999966,18.51451000000003,subway sandwiches canal walk,-33.89264850058808,18.510591478765676,Sandwich Place
1687,Century City,-33.893159999999966,18.51451000000003,Canal Walk John Dory's,-33.89260642489409,18.510483408615997,Fish & Chips Shop
1688,Century City,-33.893159999999966,18.51451000000003,Starbucks,-33.892945,18.511305,Coffee Shop
1689,Century City,-33.893159999999966,18.51451000000003,Mugg & Bean,-33.89172828367342,18.512670033412974,Coffee Shop
1690,Century City,-33.893159999999966,18.51451000000003,The Donut Centre,-33.89303763712172,18.510840744162564,Donut Shop
1691,Century City,-33.893159999999966,18.51451000000003,Primi Piatti Canal Walk,-33.893827,18.509723,Italian Restaurant
1692,Century City,-33.893159999999966,18.51451000000003,KFC,-33.89225158753715,18.51477932001015,Fast Food Restaurant
1693,Century City,-33.893159999999966,18.51451000000003,Cinn-Full Café,-33.89278721011205,18.511924760846423,Donut Shop
1694,Century City,-33.893159999999966,18.51451000000003,Limnos Bakery,-33.892562,18.511127,Bakery
1695,Century City,-33.893159999999966,18.51451000000003,Kauai,-33.89252585405254,18.511141627516945,Juice Bar
1696,Century City,-33.893159999999966,18.51451000000003,Fishaways,-33.892635,18.514079,Seafood Restaurant
1697,Century City,-33.893159999999966,18.51451000000003,RocoMamas,-33.893159,18.510494,Burger Joint
1698,Century City,-33.893159999999966,18.51451000000003,Vida E Caffè,-33.89402569360017,18.509897615737593,Coffee Shop
1699,Century City,-33.893159999999966,18.51451000000003,Bootlegger Coffee Company,-33.890133,18.510714,Coffee Shop
1700,Century City,-33.893159999999966,18.51451000000003,The Burner Century City,-33.89072,18.510309,Indian Restaurant
1701,Century City,-33.893159999999966,18.51451000000003,Marcel's Frozen Yoghurt,-33.89272412347725,18.510647006675136,Ice Cream Shop
1702,Century City,-33.893159999999966,18.51451000000003,Anat,-33.89271503088644,18.510568291309937,Middle Eastern Restaurant
1703,Century City,-33.893159999999966,18.51451000000003,Wimpy,-33.89415615947025,18.509797308793623,Burger Joint
1704,Century City,-33.893159999999966,18.51451000000003,Food Court,-33.8927035274704,18.510609782582545,Food Court
1705,Century City,-33.893159999999966,18.51451000000003,Caffè Magnifico,-33.89290597895428,18.510892296700465,Café
1706,Century City,-33.893159999999966,18.51451000000003,Jakura sushi,-33.89262022315783,18.51052980997962,Sushi Restaurant
1707,Century City,-33.893159999999966,18.51451000000003,Akiya Sushi,-33.89388055247092,18.50977359546787,Sushi Restaurant
1708,Century City,-33.893159999999966,18.51451000000003,The Bubble Tea Company,-33.893365761044066,18.510278448051963,Bubble Tea Shop
1709,Century City,-33.893159999999966,18.51451000000003,Burger King,-33.89269975,18.51061103,Burger Joint
1710,Century City,-33.893159999999966,18.51451000000003,Steers,-33.892481,18.510679,Burger Joint
1711,Century City,-33.893159999999966,18.51451000000003,J & M Biltong Bar,-33.892747191523426,18.51183780751348,Snack Place
1712,Century City,-33.893159999999966,18.51451000000003,Dunkin',-33.892622,18.511049,Donut Shop
1713,Century City,-33.893159999999966,18.51451000000003,nü,-33.894022,18.510021,Smoothie Shop
1714,Century City,-33.893159999999966,18.51451000000003,Jimmy's Killer Prawns,-33.89403088912237,18.509905618468984,Seafood Restaurant
1715,Century City,-33.893159999999966,18.51451000000003,Baskin-Robbins,-33.89359,18.508613,Ice Cream Shop
1716,Century City,-33.893159999999966,18.51451000000003,John Dory,-33.89245509219652,18.510330619818266,Seafood Restaurant
1717,Century City,-33.893159999999966,18.51451000000003,Cafe 6,-33.89360923259874,18.510589599609375,Breakfast Spot
1718,Century City,-33.893159999999966,18.51451000000003,Thai Cafe,-33.892521,18.510511,Thai Restaurant
